,문장,활동,숙소,맛집,날씨,카페,인사,관광지추천,소개
3030,감귤따기 할 수 있는 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
894,배달 포장 가능한 맛집 추천 해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2736,제주시의 행정구역을 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1325,음 양념고기 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2361,야 제주도 관광 알려줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
983,제주 두루치기 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1112,음 일이만원대 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
631,서귀포 20만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,도넛 파는 카페가 음 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
212,음 서귀포시 놀 것 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,저기 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1287,아 내일 영업하는 맛집 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1777,주차장이 넓은 카페 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2151,하이 정보 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1696,애월읍 카페 알려줄 수 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2489,야 제주도 지역번호 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
198,어 제주도 근처 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,제주도에서 스노쿨링할 곳 소개해봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2604,어 제주도 오름을 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2398,안녕하세요 저는 제주도 놀러갑니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1908,에스프레소을 파는 카페가 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2165,하잉 제주도 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1442,차를 파는 카페 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3188,정류장이 있는 관광지 추천 고,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2132,안녕하세요 정보 좀 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
223,서귀포시 야외활동 추천해봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,샌드위치 파는 카페가 추천해주십쇼.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
523,제주공항근처 커플 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
229,아 서귀포시 야외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,야 나 제주도 여행 가,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1695,애월읍 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2248,반갑습니다 정보 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3073,제주시 관광지 추천 부탁혀,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2095,안녕 제주도 정보 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1213,아 직원이 친절한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3011,야 챗봇 제주시의 읍과 면 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
583,제주공항근처 바다가 보이는 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,하잉 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1375,음 아기자기한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1123,어 삼만원 대 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
828,제주도 예쁜 숙소 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,편안한 분위기인 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1760,제주시 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1813,포장 가능한 카페 추천해주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3341,숙소 근처 관광지 추천 고,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
821,제주공항근처 애인과 갈 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,스터디 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1249,생방송투데이에 나온 맛집 부탁혀?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1204,있잖아 예약 가능한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
823,중문 애인과 갈 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2121,안뇽 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
398,제주에서 잘 곳 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,안녕 제주도 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2680,어 제주도 기후적 특징 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3305,호텔 근처 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
891,데이트하기 좋은 제주 맛집 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
747,제주 90만원대 숙소 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,빙수 파는 카페 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2396,저 제주도 여행 가요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,아 제주도 실외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,사람들 반응이 좋은 관광지 추천 고,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1575,디저트가 다양한 카페 추천해주십쇼.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1641,샌드위치 파는 카페가 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2045,서귀포 카페 음 추천해주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1605,별점 높은 카페 추천해주십쇼.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2190,하이루 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2429,안녕하세요 계획 세우는거 도와주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2241,반가워요 여행 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750,제주 100만원대 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
372,서귀포시 후기좋은 활동 알려줘봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,아늑한 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2927,제주도 산 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3051,북부 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2123,챗봇아 안뇽,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2553,서귀포시 쪽 시장 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2673,야 제주도 지형적 특징 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1642,샌드위치 파는 카페가 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1091,제주 원조 고기국수집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1146,야 가성비 좋은 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
294,아 서귀포시 2만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,제주도 특산물 소개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
977,월정리 해변 근처 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
259,아 서귀포시 재미있는거 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,제주도 후기좋은 활동 알려줘봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,음 분위기 있는 맛집 추천,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
970,보름왓 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3132,나무가 이쁜 관광지 추천해주세요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2978,음 제주도 행정구역 시 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2906,있잖아 제주도 특산물 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2330,야 제주도 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
845,제주도 저렴한 숙소 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,음 삼다수의 수원지를 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1497,10만원대 카페 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3157,가 이쁜 관광지 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1966,마들렌 파는 카페 근데 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1926,케이크 파는 카페가 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2765,제주도 가는 방법 읊어봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1369,야 현지인 맛집 추천좀 부탁해,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2162,하잉 제주도 정보 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
904,오늘 영업하는 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430,안녕 여행 계획 세우는 것을 도와줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
513,중문 예쁜 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
67,제주도 만원대 활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,제주도여행 숙소추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,제주시 쪽 시장 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1518,5만원대 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2263,방가방가 정보 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2227,반가워요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1724,저렴한 카페 알려줄 수 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
309,그 서귀포시 3만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,아 국물 있는 메뉴 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
800,제주공항근처 모텔 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,별점 높은 제주도 카페 추천해주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2684,삼다도의 의미 소개 부탁합니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2555,서귀포시 쪽 시장 소개해줘이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2853,챗봇 제주도에서 서핑할 곳 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3018,걸어서 갈 수 있는 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1083,어 맛있는 횟집은 어디야?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2831,판포포구가 왜 유명한지 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,제주도 6시에 활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,제주도 만원대 활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,포장 가능한 카페 근데 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1397,야 20년 이상된 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1244,있잖아 이영자가 추천한 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3075,제주 공항 근처 관광지 추천 부탁,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2135,안녕하세요 여행 정보를 얻고 싶어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
149,있잖아 제주도 9시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,차를 파는 카페 추천해주십쇼.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1172,음 뷰도 좋은 맛집 추천 부탁해,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2451,제주항공 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1683,아기의자 구비된 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3121,경치가 이쁜 관광지 추천 부탁해,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1748,제주시 동부 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
887,분위기 있는 맛집 추천,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
920,제주 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1573,디저트가 다양한 카페 있어?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1780,주차장이 넓은 카페 있을까?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3112,경치가 이쁜 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2986,제주도에 있는 대학교 소개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1778,주차장이 넓은 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1586,바다가 보이는 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
436,공항근처 호텔 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,음 말을 볼 수 있는 곳을 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2871,제주도에서 낚시하는 곳 소개해봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
851,제주공항근처 저렴한 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,저렴한 카페 추천해주십쇼.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
672,제주 모텔 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,제주도 기념일에 할만한 활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,샌드위치 파는 카페가 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1681,아기의자 구비된 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3194,정류장이 있는 관광지 추천 해주십시오,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
264,서귀포시 기념일에 할만한 활동,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2821,제주도에서 일어난 사건 읊어봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1323,양념고기 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
456,제주 90만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
596,중문 오션뷰 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,제주도 유인도 갯수 소개 부탁합니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3214,후기가 좋은 관광지 추천 부탁드려요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1422,음 해변가 보이는 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2921,있잖아 제주도 여행사 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
982,제주 두루치기 맛집 부탁혀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2202,ㅎㅇ 제주도 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1691,애견동반 가능한 카페 있나?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
209,서귀포시 놀 것 알려줘봐,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,챗봇아 제주도 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3279,생일에 가기 좋은 관광지 추천 고,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
202,챗봇 제주도 근처 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,어 서귀포시 9시에 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2106,안뇽,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1781,주차장이 넓은 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3274,환갑 잔치에 가기 좋은 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
739,제주 70만원대 숙소 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,아 맛있는 횟집은 어디야?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2608,제주도에 사는 연예인 소개 부탁합니다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,일이만원대 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2784,아 제주도 가는 방법 좀 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
701,제주 숙소 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,샌드위치 아 파는 카페가 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1406,있잖아 찐 제주도 맛집 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1118,삼만원 대 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
634,서귀포30만원대 숙소 추천해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,비자림근처에 카페가 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1857,마들렌을 파는 카페가 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
834,서귀포 예쁜 숙소 알려주라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,음 제주도 가는 방법 좀 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3264,제주 학생들이 많이 가는 관광지 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
267,서귀포시 기념일에 할만한 활동 알려줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,아 제주도의 면적 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1677,스터디 카페 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3354,서핑 할 수 있는 관광지 추천해줘,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2410,계획 세우는거 좀 도와줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2711,아 제주도 유인도 갯수 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
809,서귀포 특별한 날에 갈 숙소 알려줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,음 삼만원 대 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2073,아기의자 음 구비된 카페 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3240,가 좋은 관광지 추천해봐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1206,직원이 친절한 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2422,안녕 나 좀 도와줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
981,제주 두루치기 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1034,음 서귀포 맛집은 어디야?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2861,제주도에서 스노쿨링할 곳 읊어봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2142,하이 제주도 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,어 제주도 재미있는거 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,음 서귀포시 3만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,서귀포 카페 알려줄 수 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3010,있잖아 제주시의 읍과 면 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2935,아 제주도 산 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2822,제주도에서 일어난 사건 말해봐라,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,어 제주도 야외활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,있잖아 서귀포 맛집은 어디야?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2990,제주도에 있는 대학교 알려줘봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
726,제주 40만원대 숙소 추천 좀,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
369,서귀포시 후기좋은 활동 말해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,제주도에 사는 홍보대사 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1220,요즘 뜨는 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2702,있잖아 삼무도의 의미 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2491,제주도 자전거여행 코스 소개해주세요,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1482,구좌읍 카페 알려주세요,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1362,현지인 맛집 부탁한데이,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1514,2만원대 카페 있을까?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104,아 제주도 3만원대 활동 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,아기의자 구비된 카페 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1500,1만원대 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2950,아 제주도 섬 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1285,음 내일 영업하는 맛집 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2747,제주도 2022년 예산 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2118,안뇽 정보 좀 줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2426,안녕 계획 세우는거 도와줘,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1599,별점 높은 제주도 카페 추천해줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
575,제주공항근처 인기 호텔 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,차 파는 카페가 있나요?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2494,음 제주도 자전거여행 코스 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2352,제주도 관광 챗봇 맞아?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2387,야 나 제주도로 놀러가,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1446,도넛 파는 카페가 있니?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
160,제주도 후기좋은 활동 뭐있지,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2939,그 제주도 산 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1354,홀이 깨끗한 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1710,에스프레소 전문점 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1289,야 내일 영업하는 맛집 알려줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1093,어 제주 원조 고기국수집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139,제주도 9시에 활동 추천,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,아늑한 맛집 추천 부탁,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1402,찐 제주도 맛집 부탁하겠구먼,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1489,강아지 메뉴가 있는 카페 알려주세요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2963,음 제주도 기념품 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1108,일이만원대 맛집 말해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1494,10만원대 카페 알려줘요.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3346,숙소 근처 관광지 추천 부탁드려요,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3306,호텔 근처 관광지 추천해봐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,있잖아 일이만원대 맛집 추천해줘,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
435,제주 바다가 보이는 숙소 추천,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2866,그 제주도에서 스노쿨링할 곳 소개해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2296,저기요정보 좀 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1918,차가 다양한 카페 알려줘.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2883,제주도 방언 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469,야 제주도의 면적 알려줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2792,제주도 역사 소개해봐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1035,어 서귀포 맛집은 어디야?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210,서귀포시 놀 것 뭐있어,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,있잖아 제주도 재미있는거 추천해줘,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,서귀포 호텔 추천 부탁해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,제주도 여행사 소개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
